LEN,NYSE
LUK,NYSE
LVLT,NYSE
LXP,NYSE
LTM,NYSE
LOCK,NYSE
LNC,NYSE
LNKD,NYSE
LGF,NYSE
LYG,NYSE
LMT,NYSE
L,NYSE
LO,NYSE
LPX,NYSE
LOW,NYSE
LL,NYSE
LYB,NYSE
MTB,NYSE
MBI,NYSE
MDU,NYSE
MFA,NYSE
MTG,NYSE
MGM,NYSE
MRC,NYSE
MAC,NYSE
M,NYSE
MGA,NYSE
MHR,NYSE
MNK,NYSE
MTW,NYSE
MFC,NYSE
MRO,NYSE
MPC,NYSE
MMC,NYSE
MTZ,NYSE
MAS,NYSE
MA,NYSE
MDR,NYSE
MCD,NYSE
MUX,NYSE
MHFI,NYSE
MWV,NYSE
MTL,NYSE
MEG,NYSE
MPW,NYSE
MDT,NYSE
MRK,NYSE
MTOR,NYSE
MET,NYSE
KORS,NYSE
MPO,NYSE
MTU,NYSE
MBT,NYSE
MBLY,NYSE
TAP,NYSE
MCP,NYSE
MORE,NYSE
MON,NYSE
MWW,NYSE
MCO,NYSE
MS,NYSE
MOS,NYSE
MSI,NYSE
MWA,NYSE
MUR,NYSE
NCR,NYSE
DNOW,NYSE
NQ,NYSE
NRG,NYSE
NBR,NYSE
NBG,NYSE
NNN,NYSE
NOV,NYSE
NSM,NYSE
NSR,NYSE
NRZ,NYSE
NYCB,NYSE
NWL,NYSE
NFX,NYSE
NEM,NYSE
NEE,NYSE
NI,NYSE
NLSN,NYSE
NKE,NYSE
NMBL,NYSE
NE,NYSE
NBL,NYSE
NOK,NYSE
NAT,NYSE
JWN,NYSE
NSC,NYSE
NSAM,NYSE
NOC,NYSE
NRF,NYSE
NVS,NYSE
NVO,NYSE
NUE,NYSE
OGE,NYSE
OKE,NYSE
OAS,NYSE
OXY,NYSE
OII,NYSE
OCN,NYSE
OIBR,NYSE
ORI,NYSE
OLN,NYSE
OHI,NYSE
OMC,NYSE
OPK,NYSE
ORCL,NYSE
OWW,NYSE
OUT,NYSE
OC,NYSE
OI,NYSE
PBF,NYSE
PCG,NYSE
PNC,NYSE
PPL,NYSE
PVH,NYSE
PANW,NYSE
P,NYSE
PGN,NYSE
PGRE,NYSE
PH,NYSE
PE,NYSE
BTU,NYSE
PGH,NYSE
PVA,NYSE
PWE,NYSE
PNR,NYSE
POM,NYSE
PEP,NYSE
PRGO,NYSE
PBR,NYSE
PBR.A,NYSE
PFE,NYSE
PM,NYSE
PSX,NYSE
PIR,NYSE
PNK,NYSE
PF,NYSE
PES,NYSE
PXD,NYSE
PBI,NYSE
PAA,NYSE
PAGP,NYSE
PAH,NYSE
POT,NYSE
PX,NYSE
PDS,NYSE
PFG,NYSE
PG,NYSE
PGR,NYSE
PLD,NYSE
PRU,NYSE
PEG,NYSE
PHM,NYSE
QEP,NYSE
QIHU,NYSE
PWR,NYSE
DGX,NYSE
STR,NYSE
ZQK,NYSE
RLJ,NYSE
RES,NYSE
RPM,NYSE
RSPP,NYSE
RTI,NYSE
RAX,NYSE
RDN,NYSE
RRC,NYSE
RTN,NYSE
RLGY,NYSE
O,NYSE
RHT,NYSE
RF,NYSE
SOL,NYSE
RSG,NYSE
QSR,NYSE
RPAI,NYSE
RAI,NYSE
RICE,NYSE
RIO,NYSE
RAD,NYSE
RKT,NYSE
ROK,NYSE
RDC,NYSE
RY,NYSE
RCL,NYSE
RDS.B,NYSE
RDS.A,NYSE
RKUS,NYSE
SWY*,NYSE
SAP,NYSE
SCG,NYSE
SLG,NYSE
SM,NYSE
STM,NYSE
SVU,NYSE
SYY,NYSE
SWY,NYSE
SBH,NYSE
SN,NYSE
SD,NYSE
SNY,NYSE
SC,NYSE
BSMX,NYSE
SLB,NYSE
SALT,NYSE
STNG,NYSE
SNI,NYSE
SEAS,NYSE
SDRL,NYSE
SEE,NYSE
SRE,NYSE
SNH,NYSE
ST,NYSE
SCI,NYSE
NOW,NYSE
SSE,NYSE
SBGL,NYSE
SLW,NYSE
SPG,NYSE
SQM,NYSE
SNE,NYSE
SFUN,NYSE
SO,NYSE
SCCO,NYSE
LUV,NYSE
SWN,NYSE
CODE,NYSE
SE,NYSE
SRC,NYSE
S,NYSE
STJ,NYSE
SPF,NYSE
SWK,NYSE
HOT,NYSE
STWD,NYSE
STT,NYSE
STO,NYSE
SLT,NYSE
SWC,NYSE
SGY,NYSE
BEE,NYSE
SYK,NYSE
SMFG,NYSE
SUM,NYSE
STI,NYSE
SU,NYSE
SUNE,NYSE
SXL,NYSE
SHO,NYSE
SPN,NYSE
SFY,NYSE
SWFT,NYSE
SNV,NYSE
TMUS,NYSE
AMTD,NYSE
TEL,NYSE
TE,NYSE
TTI,NYSE
TSU,NYSE
TJX,NYSE
TSM,NYSE
TLM,NYSE
APL,NYSE
NGLS,NYSE
TGT,NYSE
TTM,NYSE
TCK,NYSE
VIV,NYSE
TEF,NYSE
TS,NYSE
THC,NYSE
TDC,NYSE
TER,NYSE
TEX,NYSE
TSO,NYSE
TEVA,NYSE
TXT,NYSE
KO,NYSE
WU,NYSE
TMO,NYSE
TC,NYSE
TDW,NYSE
TIF,NYSE
THI,NYSE
TWC,NYSE
TWX,NYSE
TKR,NYSE
TOL,NYSE
TD,NYSE
TOT,NYSE
TRP,NYSE
RIG,NYSE
TRV,NYSE
TPH,NYSE
TRCO,NYSE
TSL,NYSE
TRN,NYSE
TRQ,NYSE
TWTR,NYSE
TWO,NYSE
TYC,NYSE
TSN,NYSE
USB,NYSE
SLCA,NYSE
UBS,NYSE
UDR,NYSE
UGI,NYSE
USG,NYSE
UPL,NYSE
UA,NYSE
UN,NYSE
UL,NYSE
UNP,NYSE
UAL,NYSE
UPS,NYSE
URI,NYSE
X,NYSE
UTX,NYSE
UNH,NYSE
UNM,NYSE
EGY,NYSE
VFC,NYSE
VMW,NYSE
VALE.P,NYSE
VALE,NYSE
VRX,NYSE
VLO,NYSE
VLY,NYSE
VEEV,NYSE
VTR,NYSE
PAY,NYSE
VZ,NYSE
VMEM,NYSE
VIPS,NYSE
V,NYSE
VSLR,NYSE
VG,NYSE
VOYA,NYSE
VMC,NYSE
WTI,NYSE
WPX,NYSE
WNC,NYSE
WMT,NYSE
WAG,NYSE
DIS,NYSE
WLT,NYSE
WPG,NYSE
WM,NYSE
WFT,NYSE
WTW,NYSE
WFC,NYSE
WR,NYSE
WNR,NYSE
WY,NYSE
WWAV,NYSE
KOG,NYSE
WLL,NYSE
WG,NYSE
WMB,NYSE
WPZ,NYSE
WSM,NYSE
WEC,NYSE
WDAY,NYSE
XL,NYSE
XEL,NYSE
XHR,NYSE
XRX,NYSE
XYL,NYSE
YPF,NYSE
AUY,NYSE
YELP,NYSE
YGE,NYSE
YOKU,NYSE
YUM,NYSE
ZMH,NYSE
ZTS,NYSE
CRM,NYSE
